filename,label
8XXM_15287,bulge2
7PIR_12147,bulge2
6N8L_8043,bulge2
8IR1_13962,bulge2
6OM7_8435,bulge2
8P8M_15479,bulge2
8K82_15605,bulge2
7JIL_10752,bulge2
7DVQ_10746,bulge2
7N2C_11023,bulge2
8W51_15936,bulge2
6T4Q_9097,bulge2
7PIS_12156,bulge2
8K2A_15577,bulge2
4V73_3746,bulge2
6GC4_7579,bulge2
6W6P_9481,bulge2
6OSQ_8537,bulge2
8QCQ_15183,bulge2
8G6Y_13488,bulge2
8IDT_13893,bulge2
4V70_3719,bulge2
8ZTU_16830,bulge2
8WI8_15119,bulge2
6W7N_9494,bulge2
9GHC_17065,bulge2
8QBT_15171,bulge2
8IDT_13892,bulge2
8OJ8_14825,bulge2
8FLA_13779,bulge2
4V75_3771,bulge2
8EVT_14154,bulge2
8R6C_15761,bulge2
6YST_10140,bulge2
7NRD_11181,bulge2
5OOL_6739,bulge2
6O8Y_8217,bulge2
9FRK_16539,bulge2
9N2C_16981,bulge2
6WDF_9680,bulge2
8PFR_15555,bulge2
9G8M_16099,bulge2
8XZ3_15834,bulge2
8VR4_16801,bulge2
8IFC_14759,bulge2
9D89_16564,bulge2
9NL7_17194,bulge2
6TPQ_9202,bulge2
6T7T_9128,bulge2
6SPG_9033,bulge2
4V73_3751,bulge2
6Z6K_10220,bulge2
5LZC_6250,bulge2
8P7X_16191,bulge2
8IP8_14764,bulge2
8G7S_14912,bulge2
6WDH_9708,bulge2
8P2G_15267,bulge2
8UQL_15409,bulge2
6ZU1_10418,bulge2
6OGG_8332,bulge2
9F9S_16356,bulge2
8FZE_15691,bulge2
5JUO_6074,bulge2
8P16_15324,bulge2
8Y0U_14718,bulge2
9H3X_16650,bulge2
9GGR_16765,bulge2
6R5Q_8828,bulge2
8PV7_14396,bulge2
5UYN_6920,bulge2
4V77_3800,bulge2
5U9F_6833,bulge2
7PAR_11992,bulge2
8P18_15346,bulge2
8YLR_16451,bulge2
9F9S_16358,bulge2
8FR8_13507,bulge2
9N2B_16967,bulge2
8OJ5_14816,bulge2
7BOG_10695,bulge2
7AC7_10507,bulge2
7NAS_11088,bulge2
8WIB_15135,bulge2
5KPV_6142,bulge2
8YOP_15674,bulge2
9H3Q_16583,bulge2
6OLE_8374,bulge2
8XI2_16058,bulge2
6Q98_8755,bulge2
9FNZ_16523,bulge2
9N2B_16971,bulge2
8RCT_14997,bulge2
5IQR_5821,bulge2
7JT2_10810,bulge2
8R6C_15757,bulge2
8YLD_16441,bulge2
8RD8_14856,bulge2
8YOO_15664,bulge2
8VSA_15285,bulge2
8G5Y_13440,bulge2
8CRX_13200,bulge2
6QTZ_8814,bulge2
8OO0_14831,bulge2
5O61_6702,bulge2
6WDI_9723,bulge2
6Q98_8753,bulge2
8T3E_16422,bulge2
9GHE_17079,bulge2
9GFT_16734,bulge2
7D6Z_10735,bulge2
7P7U_11891,bulge2
4V5N_3181,bulge2
9FHL_16509,bulge2
8URY_15523,bulge2
8IR3_13967,bulge2
7JIL_10753,bulge2
6ZTJ_10347,bulge2
6WRS_9825,bulge2
4V6S_3631,bulge2
4V7H_3873,bulge2
8HU1_15226,bulge2
3JA1_1328,bulge2
7PIT_12171,bulge2
8TPU_15856,bulge2
9B0Q_16894,bulge2
9NLE_17205,bulge2
6WDM_9773,bulge2
3J7Q_1251,bulge2
8WIC_15138,bulge2
6ZQE_10310,bulge2
8R8M_15770,bulge2
9NLJ_17241,bulge2
9GHH_17121,bulge2
7M5D_11599,bulge2
5LZV_6320,bulge2
5MMI_6467,bulge2
6H58_7774,bulge2
8XT1_15648,bulge2
6TNN_9186,bulge2
7JT1_10796,bulge2
4V6X_3678,bulge2
8QHU_16693,bulge2
6FTJ_7537,bulge2
6HMA_7836,bulge2
6WDJ_9731,bulge2
9H3M_16572,bulge2
6WDI_9724,bulge2
7PI9_12085,bulge2
5XXB_7099,bulge2
6VZ3_9419,bulge2
6HTQ_7852,bulge2
8OVJ_15293,bulge2
6I7O_7878,bulge2
7ACJ_10520,bulge2
8CG8_14241,bulge2
8EVR_14147,bulge2
6ZU5_10430,bulge2
9NL6_17177,bulge2
9GFT_16730,bulge2
8VFT_16475,bulge2
8WI7_15112,bulge2
7JSW_10776,bulge2
4V8Z_4547,bulge2
8RWG_16707,bulge2
6YWS_10175,bulge2
8INE_13915,bulge2
7BL3_10656,bulge2
6SV4_9039,bulge2
8VR4_16799,bulge2
7NAU_11094,bulge2
6Z6J_10205,bulge2
6WYV_9849,bulge2
7NHM_11139,bulge2
6OLF_8382,bulge2
8XZ3_15833,bulge2
6ZU1_10416,bulge2
9NL7_17193,bulge2
8UIY_17275,bulge2
5X8T_7088,bulge2
4UY8_2528,bulge2
6X6T_9856,bulge2
5AN9_5535,bulge2
8RJB_14657,bulge2
7K50_10843,bulge2
8P16_15325,bulge2
5MY1_6510,bulge2
8QBT_15172,bulge2
6H4N_7744,bulge2
9F1D_15888,bulge2
6VWN_9301,bulge2
8G6J_13472,bulge2
8PKL_14938,bulge2
4V7A_3829,bulge2
5NP6_6658,bulge2
6WDC_9648,bulge2
6HTQ_7853,bulge2
6YSS_10126,bulge2
4V4B_2564,bulge2
7AC7_10511,bulge2
8Y37_15788,bulge2
6WDG_9693,bulge2
5MLC_6458,bulge2
7N31_11070,bulge2
6WNV_9792,bulge2
8RQ0_15372,bulge2
7MSM_11633,bulge2
7ABZ_10491,bulge2
6WDM_9768,bulge2
9GFT_16732,bulge2
4V6Y_3682,bulge2
6YEF_10065,bulge2
6ZM5_10260,bulge2
4V6N_3582,bulge2
6GBZ_7570,bulge2
8P2K_13830,bulge2
9G06_16930,bulge2
7PIR_12150,bulge2
9H3Y_16613,bulge2
8TPU_15859,bulge2
7PHB_12049,bulge2
3JCE_1432,bulge2
8FLD_13798,bulge2
4V6T_3647,bulge2
5MYJ_6519,bulge2
8R3V_14944,bulge2
8P60_13604,bulge2
9GHE_17078,bulge2
5UYL_6898,bulge2
6TC3_9162,bulge2
6O8W_8193,bulge2
6WD3_9550,bulge2
8VR8_16807,bulge2
9F1B_15874,bulge2
7BOG_10693,bulge2
6ZXE_10448,bulge2
8UQP_15426,bulge2
6C4I_7352,bulge2
6VWN_9300,bulge2
8G34_14428,bulge2
8EVP_14134,bulge2
3JBU_1407,bulge2
7JIL_10749,bulge2
8G60_13450,bulge2
5NO4_6650,bulge2
7NHK_11116,bulge2
7JT2_10817,bulge2
5UQ8_6870,bulge2
6SPD_9010,bulge2
8JDM_14474,bulge2
8YUP_16144,bulge2
5MYJ_6514,bulge2
7ACR_10530,bulge2
8G34_14427,bulge2
4V70_3709,bulge2
4V7A_3837,bulge2
6WD2_9532,bulge2
9GHE_17081,bulge2
7MSH_11619,bulge2
9HA4_16656,bulge2
8IR3_13964,bulge2
7N2C_11027,bulge2
7MSC_11608,bulge2
9NKL_17161,bulge2
8UQM_15420,bulge2
4V6Z_3695,bulge2
8G6X_13206,bulge2
4V6V_3663,bulge2
9GGR_16752,bulge2
6WNW_9795,bulge2
7BOD_10682,bulge2
8XSY_15623,bulge2
5KPX_6164,bulge2
6ORL_8499,bulge2
8P8V_16219,bulge2
6ZM6_10263,bulge2
8VKW_16792,bulge2
6WD1_9525,bulge2
7BOH_10701,bulge2
6H58_7772,bulge2
6ENF_7478,bulge2
6HA8_7793,bulge2
6ENJ_7483,bulge2
8RCM_14963,bulge2
4V6P_3606,bulge2
5U9G_6847,bulge2
7K55_10898,bulge2
5O2R_6685,bulge2
8ZTU_16833,bulge2
6EXN_7500,bulge2
8G38_14449,bulge2
5IT9_5850,bulge2
9FPZ_15573,bulge2
4UY8_2525,bulge2
3JCE_1428,bulge2
6YS3_10101,bulge2
9NKL_17164,bulge2
6T83_9133,bulge2
8RDV_14866,bulge2
7AQD_10562,bulge2
6H4N_7748,bulge2
6OLI_8400,bulge2
8WIC_15141,bulge2
7N2U_11044,bulge2
6YST_10137,bulge2
6WD5_9568,bulge2
8URY_15520,bulge2
8EMM_13562,bulge2
6ERI_7497,bulge2
6GQV_7608,bulge2
6WD1_9523,bulge2
7NWW_11687,bulge2
5MRE_6490,bulge2
8G61_13460,bulge2
6OGG_8341,bulge2
8CH6_13431,bulge2
5MC6_6375,bulge2
7MT7_11671,bulge2
6S13_8952,bulge2
5WF0_7027,bulge2
8E3M_13643,bulge2
6VMI_9258,bulge2
5JUO_6076,bulge2
8CMJ_14268,bulge2
5MRE_6491,bulge2
9GHF_17097,bulge2
6VYT_9347,bulge2
8D8K_12850,bulge2
5LI0_6180,bulge2
5UYP_6926,bulge2
7B5K_10612,bulge2
8WIB_15127,bulge2
6XIJ_9959,bulge2
6SKG_8984,bulge2
8OO0_14836,bulge2
5JUO_6079,bulge2
9GR1_16278,bulge2
3JCE_1434,bulge2
8IPD_13941,bulge2
6P5N_8659,bulge2
7PI9_12077,bulge2
6SZS_9081,bulge2
8RQ2_15381,bulge2
8OJ8_14818,bulge2
7B5K_10607,bulge2
6XIQ_9970,bulge2
8P8V_16213,bulge2
6ZTO_10387,bulge2
6VYZ_9399,bulge2
7LVK_11590,bulge2
9GHG_17103,bulge2
7PAO_11968,bulge2
9E6Q_16252,bulge2
7PIR_12153,bulge2
8FZJ_15737,bulge2
7PIQ_12146,bulge2
4V4V_2741,bulge2
8OM4_14611,bulge2
8EIU_12913,bulge2
4V79_3816,bulge2
6O90_8242,bulge2
6GZ5_7721,bulge2
8FL0_13735,bulge2
5ZET_7153,bulge2
4V6S_3632,bulge2
5UYQ_6946,bulge2
5TCU_6805,bulge2
9GMO_16061,bulge2
8G7P_14878,bulge2
8VKW_16794,bulge2
9GHC_17056,bulge2
6VYY_9394,bulge2
8PHJ_14523,bulge2
6WD9_9616,bulge2
6SV4_9046,bulge2
8K0R_15302,bulge2
6N8L_8046,bulge2
4ADV_1549,bulge2
7K00_10834,bulge2
6W7M_9491,bulge2
9GHC_17057,bulge2
9GHC_17059,bulge2
8P7Y_16196,bulge2
6VWL_9283,bulge2
5UYN_6918,bulge2
6MTB_7996,bulge2
6DDG_7422,bulge2
6FTG_7518,bulge2
8XT2_15649,bulge2
6WDG_9695,bulge2
7BL5_10669,bulge2
6AWD_7177,bulge2
6GWT_7651,bulge2
7N2C_11033,bulge2
4V7A_3828,bulge2
8OIR_13579,bulge2
6OLZ_8410,bulge2
6VZ5_9438,bulge2
7BL6_10678,bulge2
4D67_1595,bulge2
5IMR_5807,bulge2
6WDD_9660,bulge2
5Y88_7121,bulge2
5JUS_6088,bulge2
6ND4_8065,bulge2
8EVT_14158,bulge2
8EUB_14130,bulge2
7PHC_12060,bulge2
8YUR_16158,bulge2
4V4W_2745,bulge2
7AQC_10555,bulge2
6P5J_8647,bulge2
6WDF_9687,bulge2
7MDZ_11006,bulge2
8T3B_16411,bulge2
6H58_7760,bulge2
6P5K_8655,bulge2
6ZU1_10422,bulge2
8R6C_15753,bulge2
8VFT_16474,bulge2
8HSP_15207,bulge2
9B0H_16877,bulge2
7D80_10745,bulge2
4UY8_2527,bulge2
6X9Q_9894,bulge2
6QT0_8807,bulge2
6ERI_7492,bulge2
6VZJ_9456,bulge2
6HRM_7844,bulge2
7K51_10859,bulge2
6S0K_8926,bulge2
9NLF_17214,bulge2
6X7K_9883,bulge2
4V6R_3622,bulge2
5UYL_6894,bulge2
5MDW_6396,bulge2
8P2H_15278,bulge2
7MSM_11634,bulge2
8P8M_15478,bulge2
8XSX_15618,bulge2
7MSH_11617,bulge2
6WDM_9769,bulge2
8FZH_15714,bulge2
5U9F_6828,bulge2
4UER_2502,bulge2
6R84_8863,bulge2
6GC8_7589,bulge2
8INK_13932,bulge2
8FLF_13808,bulge2
8XT3_15652,bulge2
6SPG_9028,bulge2
8PVK_14498,bulge2
9NL5_17167,bulge2
5JUS_6092,bulge2
8P16_15329,bulge2
8E3M_13642,bulge2
9GUX_16323,bulge2
6SZS_9080,bulge2
5NP6_6663,bulge2
8CG8_14235,bulge2
5GAK_5715,bulge2
6OG7_8315,bulge2
6O8W_8201,bulge2
8R6C_15756,bulge2
4V69_3387,bulge2
8RCT_14989,bulge2
7PIS_12164,bulge2
4V6V_3666,bulge2
6YHS_10076,bulge2
8K2D_15597,bulge2
8I9Y_13533,bulge2
4V4N_2671,bulge2
6XZ7_9990,bulge2
8FKS_13712,bulge2
4V8M_4427,bulge2
8CG8_14238,bulge2
8INK_13930,bulge2
8P60_13602,bulge2
8CSU_12844,bulge2
8CSR_12841,bulge2
7K52_10869,bulge2
8TPU_15855,bulge2
6YPU_10098,bulge2
8FKQ_13710,bulge2
8G5Y_13433,bulge2
8PKL_14939,bulge2
6YAL_10051,bulge2
9B0R_16899,bulge2
8FZG_15706,bulge2
9GHF_17091,bulge2
6OT3_8558,bulge2
7JT3_10821,bulge2
7JSZ_10786,bulge2
8IE3_13911,bulge2
8OM4_14612,bulge2
4V4B_2570,bulge2
4V6Y_3685,bulge2
7K55_10904,bulge2
8OJ8_14827,bulge2
5IT7_5823,bulge2
8URH_15451,bulge2
8YOO_15658,bulge2
4V7C_3855,bulge2
8QFD_14843,bulge2
6C4I_7351,bulge2
7CPJ_10720,bulge2
6WDD_9667,bulge2
8CGK_13821,bulge2
7NHK_11120,bulge2
6WDD_9665,bulge2
6WD7_9587,bulge2
7NHK_11126,bulge2
8UQL_15407,bulge2
6VYQ_9316,bulge2
5JU8_6066,bulge2
3J6B_1226,bulge2
8RJB_14652,bulge2
6FXC_7546,bulge2
4V71_3728,bulge2
6OUO_8591,bulge2
6OGG_8339,bulge2
5OT7_6750,bulge2
7K54_10892,bulge2
6OUO_8582,bulge2
3J7P_1249,bulge2
6LSS_7946,bulge2
8P2F_15244,bulge2
9GUT_16301,bulge2
6Z6M_10234,bulge2
4V69_3394,bulge2
6OT3_8556,bulge2
8Y39_15808,bulge2
8T3F_16429,bulge2
8FZI_15733,bulge2
6XU8_9984,bulge2
6GZQ_7724,bulge2
5JTE_6057,bulge2
7NWW_11686,bulge2
5MDZ_6419,bulge2
6VU3_9261,bulge2
6ZMO_10302,bulge2
6V3B_9244,bulge2
7PIS_12159,bulge2
8Q5I_14182,bulge2
5JTE_6050,bulge2
5LZW_6331,bulge2
6RM3_8901,bulge2
6ZMI_10290,bulge2
6J6N_7901,bulge2
9GHB_17047,bulge2
9FY0_16558,bulge2
6VYX_9379,bulge2
8JDJ_14452,bulge2
8FN2_14357,bulge2
6ORL_8493,bulge2
7B7D_10625,bulge2
6Z6K_10213,bulge2
7MSZ_11643,bulge2
6TBV_9154,bulge2
8WIF_15152,bulge2
8FL0_13736,bulge2
6HD7_7813,bulge2
9GHD_17069,bulge2
6ZTN_10376,bulge2
6TNU_9191,bulge2
6WDJ_9732,bulge2
8CGD_13856,bulge2
7M5D_11603,bulge2
8G7Q_14892,bulge2
6WD4_9562,bulge2
6XZB_10002,bulge2
9GGR_16743,bulge2
8UQP_15427,bulge2
9E6Q_16253,bulge2
8GLP_13496,bulge2
6MTD_8019,bulge2
7NHL_11135,bulge2
4V6Y_3683,bulge2
7P3K_11450,bulge2
8CEU_13845,bulge2
7BGD_10629,bulge2
7MT2_11650,bulge2
3J7Q_1254,bulge2
8FKW_13724,bulge2
8PV3_14372,bulge2
8FZJ_15746,bulge2
5LMN_6193,bulge2
8JSH_14645,bulge2
4V72_3741,bulge2
8WIB_15129,bulge2
7CPJ_10721,bulge2
6OLG_8392,bulge2
4V6Y_3690,bulge2
6Z6J_10206,bulge2
3JCJ_1439,bulge2
8EYQ_14171,bulge2
8Q5I_14181,bulge2
6SV4_9059,bulge2
8YLD_16445,bulge2
4A2I_1543,bulge2
8QIE_16496,bulge2
7K50_10846,bulge2
8R8M_15766,bulge2
6O9J_8253,bulge2
8PEG_14930,bulge2
4V77_3790,bulge2
5UQ7_6866,bulge2
4V6P_3601,bulge2
7PIQ_12141,bulge2
7JSS_10759,bulge2
6FTG_7520,bulge2
8P2H_15272,bulge2
7JT1_10792,bulge2
3JCE_1435,bulge2
8E3M_13641,bulge2
7M5D_11597,bulge2
6X7K_9881,bulge2
8P2G_15258,bulge2
6W7M_9492,bulge2
8YP6_16827,bulge2
8WHY_15102,bulge2
7PAO_11976,bulge2
6N8O_8058,bulge2
8G7Q_14896,bulge2
3JA1_1326,bulge2
8PV3_14374,bulge2
6W77_9487,bulge2
4V6M_3568,bulge2
3J8G_1279,bulge2
3J7Q_1253,bulge2
6YWE_10167,bulge2
6W6L_9468,bulge2
8I9V_13522,bulge2
6WD6_9577,bulge2
9H3W_16609,bulge2
6W6L_9473,bulge2
8P8V_16215,bulge2
8K0P_15298,bulge2
5GAE_5710,bulge2
6T83_9139,bulge2
8OJ8_14821,bulge2
